systemnr,stednr,loknr,sbext,frednr,stednavn,stednavnsbetydning,anlnr,anlaegstype,anlaegsbetydning,dateringskode,datering,fra_aar,til_aar,kommunenavn,kommunenr,sevaerdighedsklasse,url,x,y
86439,230101,10,,411256,Nørreskov afd. 42,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86439/               ,9.88727848612234,55.0176846788626
86439,230101,10,,411256,Nørreskov afd. 42,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86439/               ,9.88727848612234,55.0176846788626
86439,230101,10,,411256,Nørreskov afd. 42,"Landskab, herunder vådområde",2,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86439/               ,9.88727848612234,55.0176846788626
86440,230101,11,,411255,Nørreskov,"Landskab, herunder vådområde",1,01092,Rundhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86440/               ,9.8880347121107,55.0197421940318
86440,230101,11,,411255,Nørreskov,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86440/               ,9.8880347121107,55.0197421940318
86441,230101,12,,411251,Nørreskov,"Landskab, herunder vådområde",1,01092,Rundhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86441/               ,9.88546621285858,55.0220901896487
86441,230101,12,,411251,Nørreskov,"Landskab, herunder vådområde",1,01103,Jordfæstegrav,AXXX,Stenalder,-2350,-1701,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86441/               ,9.88546621285858,55.0220901896487
86441,230101,12,,411251,Nørreskov,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86441/               ,9.88546621285858,55.0220901896487
86442,230101,13,,411254,Korssten,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86442/               ,9.88236883894742,55.0191859369495
86442,230101,13,,411254,Korssten,Fortidsminde/lokalt kaldenavn,1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86442/               ,9.88236883894742,55.0191859369495
86443,230101,14,,411247,Nørreskov,"Landskab, herunder vådområde",1,01092,Rundhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86443/               ,9.8754756953559,55.0219421006024
86443,230101,14,,411247,Nørreskov,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86443/               ,9.8754756953559,55.0219421006024
86444,230101,15,,411249,Nørreskov,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86444/               ,9.88131401052971,55.0239195341977
86444,230101,15,,411249,Nørreskov,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86444/               ,9.88131401052971,55.0239195341977
86445,230101,16,,411248,Nørreskov,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86445/               ,9.8809818597408,55.0238675417111
86447,230101,18,,411243,Nørreskov,"Landskab, herunder vådområde",1,01092,Rundhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86447/               ,9.87559805863257,55.0236979295407
86447,230101,18,,411243,Nørreskov,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86447/               ,9.87559805863257,55.0236979295407
86450,230101,21,,411250,Nørreskov,"Landskab, herunder vådområde",1,01092,Rundhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86450/               ,9.87423443206271,55.0195835345471
86450,230101,21,,411250,Nørreskov,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86450/               ,9.87423443206271,55.0195835345471
86450,230101,21,,411250,Nørreskov,"Landskab, herunder vådområde",2,20199,Skåltegn,OXXX,Oldtid,-3950,-501,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86450/               ,9.87423443206271,55.0195835345471
86481,230101,61,,41133,Gammel Troldhøj,Fortidsminde/lokalt kaldenavn,1,01046,Gravgenstand,AXXX,Stenalder,-2350,-1701,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86481/               ,9.93607914440373,55.0114199606372
86481,230101,61,,41133,Gammel Troldhøj,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86481/               ,9.93607914440373,55.0114199606372
86481,230101,61,,41133,Gammel Troldhøj,Fortidsminde/lokalt kaldenavn,1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86481/               ,9.93607914440373,55.0114199606372
86481,230101,61,,41133,Gammel Troldhøj,Fortidsminde/lokalt kaldenavn,2,01021,Brandgrav (uspecificeret type),BXXX,Bronzealder,-1100,-501,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86481/               ,9.93607914440373,55.0114199606372
86491,230101,60,,41132,Lille Troldhøj,Fortidsminde/lokalt kaldenavn,1,01092,Rundhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86491/               ,9.93527910993682,55.0123269506212
86491,230101,60,,41132,Lille Troldhøj,Fortidsminde/lokalt kaldenavn,1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86491/               ,9.93527910993682,55.0123269506212
86493,230101,62,,41137,Nørreskov,"Landskab, herunder vådområde",1,01092,Rundhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86493/               ,9.93524272255228,55.0087756485452
86493,230101,62,,41137,Nørreskov,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86493/               ,9.93524272255228,55.0087756485452
86494,230101,63,,41136,Nørreskov afd. 82,"Landskab, herunder vådområde",1,01046,Gravgenstand,OXXX,Oldtid,-2350,-1101,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86494/               ,9.93618039734619,55.0095838941642
86494,230101,63,,41136,Nørreskov afd. 82,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86494/               ,9.93618039734619,55.0095838941642
86494,230101,63,,41136,Nørreskov afd. 82,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86494/               ,9.93618039734619,55.0095838941642
86494,230101,63,,41136,Nørreskov afd. 82,"Landskab, herunder vådområde",2,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86494/               ,9.93618039734619,55.0095838941642
86495,230101,64,,41135,Nørreskov afd. 82,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86495/               ,9.93641235343135,55.009948771458
86495,230101,64,,41135,Nørreskov afd. 82,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86495/               ,9.93641235343135,55.009948771458
86496,230101,65,,41134,Nørreskov afd. 22,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86496/               ,9.93654982769894,55.0102852582591
86496,230101,65,,41134,Nørreskov afd. 22,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86496/               ,9.93654982769894,55.0102852582591
86497,230101,66,,411294,Nørreskov Melved Skov,"Landskab, herunder vådområde",1,01092,Rundhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86497/               ,9.8687799316828,55.0314607894381
86497,230101,66,,411294,Nørreskov Melved Skov,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86497/               ,9.8687799316828,55.0314607894381
86504,230101,74,,411297,Nørreskov Sjellerup Skov,"Landskab, herunder vådområde",1,01092,Rundhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86504/               ,9.88061099060795,55.0233468649413
86504,230101,74,,411297,Nørreskov Sjellerup Skov,"Landskab, herunder vådområde",1,01405,Dysse,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86504/               ,9.88061099060795,55.0233468649413
86505,230101,75,,411258,Nørreskov,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86505/               ,9.89244585395021,55.0174100022772
86505,230101,75,,411258,Nørreskov,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86505/               ,9.89244585395021,55.0174100022772
86506,230101,76,,411262,Nørreskov,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86506/               ,9.90611528311709,55.0182961864196
86508,230101,78,,411267,Nørreskov,"Landskab, herunder vådområde",1,01136,Langhøj,OXXX,Oldtid,-3950,-501,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86508/               ,9.90958634788905,55.0128233114092
86513,230101,83,,411285,Nørreskov,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86513/               ,9.9296509578415,55.0077002874946
86513,230101,83,,411285,Nørreskov,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86513/               ,9.9296509578415,55.0077002874946
86515,230101,85,,411281,Nørreskov,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86515/               ,9.92893388335622,55.009328577648
86515,230101,85,,411281,Nørreskov,"Landskab, herunder vådområde",1,01405,Dysse,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86515/               ,9.92893388335622,55.009328577648
86516,230101,86,,411280,Nørreskov,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86516/               ,9.92885024381706,55.0100871637428
86516,230101,86,,411280,Nørreskov,"Landskab, herunder vådområde",1,01405,Dysse,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86516/               ,9.92885024381706,55.0100871637428
86527,230101,129,,411236,Nørreskov,"Landskab, herunder vådområde",1,01092,Rundhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86527/               ,9.86755888873862,55.0245884826561
86527,230101,129,,411236,Nørreskov,"Landskab, herunder vådområde",1,01405,Dysse,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86527/               ,9.86755888873862,55.0245884826561
86531,230101,133,,411229,Nørreskov,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86531/               ,9.87103188225967,55.0293423411459
86531,230101,133,,411229,Nørreskov,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86531/               ,9.87103188225967,55.0293423411459
86531,230101,133,,411229,Nørreskov,"Landskab, herunder vådområde",2,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86531/               ,9.87103188225967,55.0293423411459
86554,230101,158,,411253,Nørreskov,"Landskab, herunder vådområde",1,01092,Rundhøj,OXXX,Oldtid,-250000,1066,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86554/               ,9.88434285203678,55.0206492109402
86591,230102,43,,41115,Brandsbøl Skov,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86591/               ,9.75634972092593,55.0140773975
86591,230102,43,,41115,Brandsbøl Skov,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86591/               ,9.75634972092593,55.0140773975
86591,230102,43,,41115,Brandsbøl Skov,"Landskab, herunder vådområde",2,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86591/               ,9.75634972092593,55.0140773975
86591,230102,43,,41115,Brandsbøl Skov,"Landskab, herunder vådområde",3,01210,Stenlægning/stensamling,OXXX,Oldtid,-3950,-501,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86591/               ,9.75634972092593,55.0140773975
86599,230102,40,,41116,Brandsbøl Skov,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86599/               ,9.75825747949789,55.0141996162768
86599,230102,40,,41116,Brandsbøl Skov,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86599/               ,9.75825747949789,55.0141996162768
86599,230102,40,,41116,Brandsbøl Skov,"Landskab, herunder vådområde",2,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86599/               ,9.75825747949789,55.0141996162768
86600,230102,41,,41118,Brandsbøl Skov,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86600/               ,9.75893231730583,55.0140381103121
86600,230102,41,,41118,Brandsbøl Skov,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86600/               ,9.75893231730583,55.0140381103121
86600,230102,41,,41118,Brandsbøl Skov,"Landskab, herunder vådområde",2,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86600/               ,9.75893231730583,55.0140381103121
86600,230102,41,,41118,Brandsbøl Skov,"Landskab, herunder vådområde",3,01046,Gravgenstand,AXXX,Stenalder,-3950,-1701,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86600/               ,9.75893231730583,55.0140381103121
86601,230102,42,,41117,Brandsbøl Skov,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86601/               ,9.75840992597479,55.0138562092675
86601,230102,42,,41117,Brandsbøl Skov,"Landskab, herunder vådområde",1,01405,Dysse,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86601/               ,9.75840992597479,55.0138562092675
86603,230102,44,,411112,Brandsbøl Skov,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86603/               ,9.76193552641675,55.0129309001742
86603,230102,44,,411112,Brandsbøl Skov,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86603/               ,9.76193552641675,55.0129309001742
86604,230102,45,,411113,Havnbjerg,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86604/               ,9.76126039115301,55.0128465169493
86604,230102,45,,411113,Havnbjerg,"Landskab, herunder vådområde",1,01405,Dysse,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86604/               ,9.76126039115301,55.0128465169493
86640,230102,79,,41128,Aabenlykke/Havnbjerg Præsteskov,"Landskab, herunder vådområde",1,01046,Gravgenstand,AXXX,Stenalder,-2350,-1701,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86640/               ,9.82572901158091,55.051917977596
86640,230102,79,,41128,Aabenlykke/Havnbjerg Præsteskov,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86640/               ,9.82572901158091,55.051917977596
86640,230102,79,,41128,Aabenlykke/Havnbjerg Præsteskov,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86640/               ,9.82572901158091,55.051917977596
86648,230102,87,,41125,Havnbjerg Skov,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86648/               ,9.80624462597799,55.0609119394693
86648,230102,87,,41125,Havnbjerg Skov,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86648/               ,9.80624462597799,55.0609119394693
86871,230105,30,,411219,Stevning Skov,"Landskab, herunder vådområde",1,01136,Langhøj,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86871/               ,9.79625588545951,55.0052176945012
86871,230105,30,,411219,Stevning Skov,"Landskab, herunder vådområde",1,01151,Dysse eller jættestue,AXXX,Stenalder,-3950,-2801,Sønderborg,540,1,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/86871/               ,9.79625588545951,55.0052176945012
